emiten_code,year,date,eps,per,pbv,bvps,ebitda,roa,roe,fcf,fcf_ps,gdp_forecast,political_stability,inflation_forecast,return
BBCA,2017,Q3,255.81,79.36,3.93,5163.94,0.0,0.85,4.95,-41404098000000.0,-1679.34,5.1,17.1,4.0,11.684782608695652
BBCA,2017,Q2,224.92,80.7,3.71,4891.91,0.0,0.75,4.6,32775775000000.0,1329.38,5.1,17.1,4.0,11.010558069381599
BBCA,2017,Q1,202.36,81.78,3.45,4791.33,0.0,0.72,4.22,1480933000000.0,60.07,5.1,17.1,4.0,6.935483870967742
BBCA,2016,Q4,222.22,69.75,3.4,4560.25,0.0,0.81,4.87,14412296000000.0,584.56,5.1,21.4,4.0,-2.8213166144200628
BBCA,2016,Q3,225.15,69.73,3.55,4426.44,0.0,0.84,5.09,6768828000000.0,274.54,5.1,21.4,4.0,19.252336448598133
BBCA,2016,Q2,205.58,64.82,3.18,4188.71,0.0,0.81,4.91,22940410000000.0,930.46,5.1,21.4,4.0,0.5639097744360901
BBCA,2016,Q1,182.82,72.75,3.25,4086.72,0.0,0.75,4.47,-1182416000000.0,-47.96,5.1,21.4,4.0,0.0
BBCA,2015,Q4,188.62,70.51,3.67,3624.8,0.0,0.78,5.2,3408211000000.0,138.24,5.2,17.1,4.0,8.130081300813007
BBCA,2015,Q3,195.79,62.69,3.52,3488.3,0.0,0.83,5.61,2807513000000.0,113.87,5.2,17.1,4.0,-9.558823529411764
BBCA,2015,Q2,181.86,74.23,4.08,3305.79,0.0,0.78,5.5,2835922000000.0,115.02,5.2,17.1,4.0,-8.571428571428571
BBCA,2015,Q1,164.56,90.09,4.58,3235.64,0.0,0.73,5.09,17874005000000.0,724.96,5.2,17.1,4.0,13.333333333333334
BBKP,2024,Q3,2.37,27.0,1.05,61.11,656514000000.0,0.53,3.87,4718006000000.0,25.11,5.0,17.1,2.5,26.0
BBKP,2024,Q2,-12.27,-4.07,0.86,58.41,-2885213000000.0,-2.76,-21.01,581774000000.0,3.1,5.0,17.1,2.5,-35.064935064935064
BBKP,2024,Q1,-4.4,-17.27,1.07,70.81,-1050650000000.0,-1.0,-6.22,-2667977000000.0,-14.2,5.0,17.1,2.5,-3.75
BBKP,2023,Q4,-14.14,-5.66,1.06,75.24,-2260680000000.0,-3.15,-18.8,-6675910000000.0,-35.53,4.9,17.5,3.0,-13.978494623655912
BBKP,2023,Q3,-2.62,-35.5,1.04,89.28,-558787000000.0,-0.59,-2.94,-258951000000.0,-1.38,4.9,17.5,3.0,-8.823529411764707
BBKP,2023,Q2,-14.21,-7.18,1.1,92.45,-3364816000000.0,-3.05,-15.37,-2489111000000.0,-13.25,4.9,17.5,3.0,-1.6298582312662724
BBKP,2023,Q1,-3.15,-34.92,0.68,162.14,-214329000000.0,-0.25,-1.94,-953368000000.0,-14.04,4.9,17.5,3.0,1.9467112378330587
BBKP,2022,Q4,-35.27,-2.89,0.62,165.29,-1584064000000.0,-2.66,-21.34,378414000000.0,5.57,5.2,15.5,3.0,-36.81038767395627
BBKP,2022,Q3,10.19,16.0,1.05,154.93,966702000000.0,0.79,6.57,-4821650000000.0,-71.02,5.2,15.5,3.0,-9.942371174397126
BBKP,2022,Q2,-29.59,-6.12,1.25,144.8,-2496054000000.0,-2.26,-20.43,9002373000000.0,132.61,5.2,15.5,3.0,-26.424337230363903
BBKP,2022,Q1,-19.39,-12.69,1.41,174.56,-1590702000000.0,-1.62,-11.11,-4884410000000.0,-71.95,5.2,15.5,3.0,-8.889055584727332
BBKP,2021,Q4,-28.3,-9.54,1.39,194.52,-2493596000000.0,-2.15,-14.55,-2060338000000.0,-30.35,3.7,17.9,3.0,-10.60219957081545
BBKP,2021,Q3,-16.02,-26.09,1.69,247.01,-557528000000.0,-0.59,-6.49,8762716000000.0,268.19,3.7,17.9,3.0,3.9779660426036414
BBKP,2021,Q2,10.09,39.64,1.52,263.09,489942000000.0,0.41,3.83,3645969000000.0,111.59,3.7,17.9,3.0,-17.282846925827663
BBKP,2021,Q1,-5.11,-94.72,1.91,252.98,-140894000000.0,-0.21,-2.02,3029433000000.0,92.72,3.7,17.9,3.0,-15.477989567591283
BBKP,2020,Q4,-67.22,-8.54,2.22,258.5,-2313344000000.0,-2.75,-26.0,2046590000000.0,62.64,-2.2,18.4,3.0,171.22834853893957
BBKP,2020,Q3,-34.09,-6.16,0.66,316.33,-1358226000000.0,-1.39,-10.78,-4045739000000.0,-123.82,-2.2,18.4,3.0,15.210602483052785
BBKP,2020,Q2,0.04,4575.0,0.23,811.03,8963000000.0,0.0,0.01,-10414406000000.0,-893.79,-2.2,18.4,3.0,85.98951692874343
BBKP,2020,Q1,4.6,21.3,0.13,735.96,121839000000.0,0.05,0.63,-1565874000000.0,-134.39,-2.2,18.4,3.0,-55.35386756055911
BBKP,2019,Q4,5.67,38.98,0.29,762.37,94160000000.0,0.07,0.74,-4315459000000.0,-370.36,5.1,17.5,3.5,-17.037464581802915
BBKP,2019,Q3,2.58,102.33,0.35,756.11,-41501000000.0,0.03,0.34,-1905576000000.0,-163.54,5.1,17.5,3.5,-13.463197566180801
BBKP,2019,Q2,5.61,55.08,0.41,748.06,109115000000.0,0.07,0.75,652452000000.0,56.0,5.1,17.5,3.5,-6.587207329487615
BBKP,2019,Q1,4.7,70.0,0.44,741.23,79728000000.0,0.06,0.63,3274314000000.0,281.01,5.1,17.5,3.5,22.791666666666664
BBKP,2018,Q4,-11.77,-22.77,0.36,735.71,-170109000000.0,-0.14,-1.6,1193315000000.0,102.41,5.3,15.6,3.5,-24.44217071347055
BBKP,2018,Q3,5.73,61.78,0.48,744.86,182871100344.0,0.07,0.77,-188729000000.0,-16.2,5.3,15.6,3.5,2.2698917374330962
BBKP,2018,Q2,14.67,23.31,0.43,787.14,123964899656.0,0.15,1.86,-13830794000000.0,-1522.11,5.3,15.6,3.5,-39.308744504152415
BBKP,2018,Q1,13.93,41.21,0.73,791.12,150752000000.0,0.12,1.76,6379661000000.0,702.09,5.3,15.6,3.5,-1.695240839456371
BBKP,2017,Q4,-57.61,-10.14,0.79,741.47,0.0,-0.49,-7.77,-10453847000000.0,-1150.47,5.1,17.1,4.0,4.423047991575143
BBKP,2017,Q3,17.64,31.41,0.51,1089.29,0.0,0.14,1.62,-2756979000000.0,-303.41,5.1,17.1,4.0,-9.599474125620514
BBKP,2017,Q2,22.94,27.16,0.58,1068.91,0.0,0.18,2.15,1818722000000.0,200.15,5.1,17.1,4.0,0.0
BBKP,2017,Q1,31.92,19.39,0.57,1090.51,0.0,0.26,2.93,9577690000000.0,1054.04,5.1,17.1,4.0,-2.344165043385863
BBKP,2016,Q4,22.8,27.72,0.6,1046.16,0.0,0.2,2.18,4750908000000.0,522.85,5.1,21.4,4.0,4.918946537228855
BBKP,2016,Q3,33.14,18.2,0.59,1020.36,0.0,0.3,3.25,-365402000000.0,-40.21,5.1,21.4,4.0,6.088156306206416
BBKP,2016,Q2,33.53,16.85,0.57,987.36,0.0,0.31,3.4,-6921663000000.0,-761.74,5.1,21.4,4.0,-3.361984809162124
BBKP,2016,Q1,30.12,19.59,0.59,1001.75,0.0,0.27,3.01,4898513000000.0,539.09,5.1,21.4,4.0,-15.000708344295804
BBKP,2015,Q4,18.14,38.2,0.84,826.59,0.0,0.17,2.2,-1690416000000.0,-186.03,5.2,17.1,4.0,9.374446608818847
BBKP,2015,Q3,31.69,19.66,0.76,816.52,0.0,0.32,3.88,79368000000.0,8.73,5.2,17.1,4.0,-2.2883592161612634
BBKP,2015,Q2,34.06,19.17,0.83,786.24,0.0,0.37,4.33,-794896000000.0,-87.48,5.2,17.1,4.0,-7.747869984236893
BBKP,2015,Q1,21.81,32.19,0.9,775.77,0.0,0.24,2.81,2499238000000.0,275.05,5.2,17.1,4.0,-5.332451832262932
BBMD,2024,Q3,35.56,57.65,1.66,1236.82,195141559874.0,0.9,2.88,-500609028672.0,-122.4,5.0,17.1,2.5,2.5
BBMD,2024,Q2,18.74,98.45,1.56,1185.12,106166769289.0,0.48,1.58,-1062613355505.0,-259.8,5.0,17.1,2.5,-0.4975124378109453
BBMD,2024,Q1,21.11,95.22,1.66,1213.86,118393863874.0,0.54,1.74,423133759690.0,103.45,5.0,17.1,2.5,0.5
BBMD,2023,Q4,29.39,68.05,1.67,1198.91,164167037551.0,0.75,2.45,-790344298270.0,-193.23,4.9,17.5,3.0,3.896103896103896
BBMD,2023,Q3,27.94,68.9,1.65,1164.07,155807959788.0,0.69,2.4,-869793854513.0,-212.66,4.9,17.5,3.0,-2.7777777777777777
BBMD,2023,Q2,19.79,100.05,1.65,1198.16,110793702588.0,0.5,1.65,827076741157.0,202.21,4.9,17.5,3.0,1.0204081632653061
BBMD,2023,Q1,24.87,78.81,1.7,1150.8,136275642272.0,0.62,2.16,366718662059.0,89.66,4.9,17.5,3.0,-7.547169811320755
BBMD,2022,Q4,32.4,65.43,1.9,1113.01,176010336859.0,0.8,2.91,-1594832120141.0,-389.93,5.2,15.5,3.0,8.717948717948717
BBMD,2022,Q3,35.77,54.51,1.87,1042.46,194001774634.0,0.85,3.43,726795934746.0,177.7,5.2,15.5,3.0,-2.0100502512562812
BBMD,2022,Q2,30.24,65.81,1.96,1017.71,165070176504.0,0.74,2.97,228310054301.0,55.82,5.2,15.5,3.0,-3.864734299516908
BBMD,2022,Q1,29.48,69.54,1.94,1056.23,159994254610.0,0.72,2.79,130539662799.0,31.92,5.2,15.5,3.0,3.5000000000000004
BBMD,2021,Q4,41.83,47.81,1.91,1048.83,224421643814.0,1.07,3.99,-345811040593.0,-84.55,3.7,17.9,3.0,2.827763496143959
BBMD,2021,Q3,33.89,57.39,1.91,1015.93,182203380897.0,0.86,3.34,760513703099.0,185.94,3.7,17.9,3.0,31.41891891891892
BBMD,2021,Q2,27.65,53.53,1.49,993.91,149904361127.0,0.74,2.78,58090480195.0,14.2,3.7,17.9,3.0,6.474820143884892
BBMD,2021,Q1,23.66,57.06,1.43,944.68,127171810549.0,0.67,2.5,711924509963.0,174.06,3.7,17.9,3.0,-7.333333333333333
BBMD,2020,Q4,27.25,55.05,1.53,980.24,150490654603.0,0.79,2.78,291174474968.0,71.19,-2.2,18.4,3.0,-6.25
BBMD,2020,Q3,32.88,48.66,1.92,834.57,176850523405.0,1.0,3.94,577946840781.0,141.3,-2.2,18.4,3.0,26.984126984126984
BBMD,2020,Q2,4.18,301.44,1.55,813.48,25085246889.0,0.13,0.51,458445748519.0,112.09,-2.2,18.4,3.0,0.8
BBMD,2020,Q1,15.38,85.83,1.59,827.76,85205215185.0,0.49,1.86,560304113341.0,136.99,-2.2,18.4,3.0,-55.35714285714286
BBMD,2019,Q4,8.85,316.38,3.29,850.95,55672541130.0,0.28,1.04,73110467456.0,17.88,5.1,17.5,3.5,14.285714285714285
BBMD,2019,Q3,13.94,175.75,2.93,837.58,80492369951.0,0.46,1.66,216863905716.0,53.02,5.1,17.5,3.5,52.17391304347826
BBMD,2019,Q2,17.97,89.59,1.96,819.65,106296189947.0,0.61,2.19,-204115982061.0,-49.91,5.1,17.5,3.5,17.09090909090909
BBMD,2019,Q1,19.77,76.88,1.91,793.93,111595452551.0,0.68,2.49,209033410144.0,51.11,5.1,17.5,3.5,-0.36231884057971014
BBMD,2018,Q4,13.22,104.39,1.83,755.0,73830953891.0,0.45,1.75,-363023921520.0,-88.76,5.3,15.6,3.5,1.4705882352941175
BBMD,2018,Q3,22.5,60.44,1.86,732.57,130130833740.0,0.77,3.07,127978219818.0,31.29,5.3,15.6,3.5,-3.202846975088968
BBMD,2018,Q2,16.78,83.73,1.95,719.74,102903802790.0,0.57,2.33,192163971153.0,46.98,5.3,15.6,3.5,0.35714285714285715
BBMD,2018,Q1,12.5,112.0,1.85,756.77,75485854960.0,0.43,1.65,-184010093646.0,-44.99,5.3,15.6,3.5,1.8181818181818181
BBMD,2017,Q4,12.04,114.2,1.82,753.57,0.0,0.42,1.6,-89734781010.0,-21.94,5.1,17.1,4.0,-10.423452768729643
BBMD,2017,Q3,23.71,51.88,1.67,736.34,0.0,0.85,3.22,74076480620.0,18.11,5.1,17.1,4.0,3.7162162162162162
BBMD,2017,Q2,15.02,98.54,2.12,698.48,0.0,0.56,2.15,385596033214.0,94.28,5.1,17.1,4.0,-4.516129032258064
BBMD,2017,Q1,13.72,112.97,2.23,694.89,0.0,0.52,1.97,-133277384539.0,-32.59,5.1,17.1,4.0,3.3333333333333335
BBMD,2016,Q4,19.13,78.41,2.29,655.68,0.0,0.74,2.92,-244366524948.0,-59.75,5.1,21.4,4.0,-4.45859872611465
BBMD,2016,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328490765645.0,0.0,5.1,21.4,4.0,1.6181229773462782
BBMD,2016,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477595491315.0,0.0,5.1,21.4,4.0,-0.6430868167202572
BBMD,2016,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120456272873.0,0.0,5.1,21.4,4.0,-0.3205128205128205
BBMD,2015,Q4,-622585000000.0,-301932.37,0.0,0.0,-3364816000000.0,-11.4,-358.84,-90464546000000.0,-1839390000000.0,5.2,17.1,4.0,0.9708737864077669
BBMD,2015,Q3,-622585000000.0,-301932.37,0.0,0.0,-3364816000000.0,-11.4,-358.84,-90464546000000.0,-1839390000000.0,5.2,17.1,4.0,-4.037267080745342
BBMD,2015,Q2,-622585000000.0,-301932.37,0.0,0.0,-3364816000000.0,-11.4,-358.84,-90464546000000.0,-1839390000000.0,5.2,17.1,4.0,1.257861635220126
BBMD,2015,Q1,-622585000000.0,-301932.37,0.0,0.0,-3364816000000.0,-11.4,-358.84,-90464546000000.0,-1839390000000.0,5.2,17.1,4.0,-0.625
BBNI,2024,Q3,150.59,35.53,1.27,4220.05,7530619000000.0,0.53,3.57,-9608813000000.0,-257.63,5.0,17.1,2.5,14.60554371002132
BBNI,2024,Q2,143.85,32.39,1.16,4007.52,7108192000000.0,0.5,3.59,-24768252000000.0,-664.08,5.0,17.1,2.5,-20.508474576271183
BBNI,2024,Q1,142.81,41.31,1.52,3889.97,7026948000000.0,0.5,3.67,-27797198000000.0,-745.29,5.0,17.1,2.5,9.767441860465116
BBNI,2023,Q4,138.25,38.88,1.34,4025.25,6776070000000.0,0.47,3.43,38493068000000.0,1032.06,4.9,17.5,3.0,4.116222760290557
BBNI,2023,Q3,292.33,35.32,1.35,7656.4,7366007000000.0,0.54,3.82,-29098517000000.0,-1560.35,4.9,17.5,3.0,12.228260869565217
BBNI,2023,Q2,272.47,33.58,1.23,7453.72,6829901000000.0,0.5,3.66,-1773082000000.0,-95.08,4.9,17.5,3.0,-1.6042780748663104
BBNI,2023,Q1,279.94,33.4,1.24,7545.34,7105882000000.0,0.52,3.71,416335000000.0,22.33,4.9,17.5,3.0,1.3550135501355014
BBNI,2022,Q4,247.73,37.24,1.27,7282.87,6562937000000.0,0.45,3.4,19672536000000.0,1054.9,5.2,15.5,3.0,2.785515320334262
BBNI,2022,Q3,262.16,34.23,1.29,6957.03,6659250000000.0,0.52,3.77,-4585187000000.0,-245.87,5.2,15.5,3.0,14.331210191082802
BBNI,2022,Q2,259.59,30.24,1.16,6769.54,7071962000000.0,0.51,3.83,65313302000000.0,3502.31,5.2,15.5,3.0,-4.848484848484849
BBNI,2022,Q1,212.47,38.83,1.22,6747.65,5467837000000.0,0.43,3.15,-62889341000000.0,-3372.33,5.2,15.5,3.0,22.22222222222222
BBNI,2021,Q4,169.03,39.93,1.02,6635.24,3515631000000.0,0.33,2.55,51161164000000.0,2743.42,3.7,17.9,3.0,25.581395348837212
BBNI,2021,Q3,145.84,36.86,0.84,6412.18,3901035000000.0,0.3,2.27,6819175000000.0,365.67,3.7,17.9,3.0,16.09071274298056
BBNI,2021,Q2,141.67,32.68,0.74,6240.48,3806764000000.0,0.3,2.27,60197846000000.0,3228.0,3.7,17.9,3.0,-19.12663755458515
BBNI,2021,Q1,127.88,44.77,0.93,6174.33,3550770000000.0,0.28,2.07,-22549562000000.0,-1209.18,3.7,17.9,3.0,-7.28744939271255
BBNI,2020,Q4,-55.72,-110.82,1.05,5908.87,249458000000.0,-0.12,-0.94,8309333000000.0,445.57,-2.2,18.4,3.0,37.52783964365256
BBNI,2020,Q3,-7.33,-605.73,0.75,5920.37,609855000000.0,-0.01,-0.12,21852303000000.0,1171.79,-2.2,18.4,3.0,-2.391304347826087
BBNI,2020,Q2,10.92,419.41,0.78,5891.71,1038813000000.0,0.02,0.19,16822637000000.0,902.08,-2.2,18.4,3.0,20.10443864229765
BBNI,2020,Q1,228.04,16.75,0.66,5763.16,5910034000000.0,0.49,3.96,25996211000000.0,1394.0,-2.2,18.4,3.0,-51.210191082802545
BBNI,2019,Q4,182.94,42.91,1.19,6569.67,4736523000000.0,0.4,2.78,5818676000000.0,312.02,5.1,17.5,3.5,7.167235494880546
BBNI,2019,Q3,232.66,31.59,1.15,6370.68,5821803000000.0,0.53,3.65,-21797363000000.0,-1168.84,5.1,17.5,3.5,-21.236559139784948
BBNI,2019,Q2,190.82,48.21,1.5,6127.74,4826662000000.0,0.42,3.11,2601656000000.0,139.51,5.1,17.5,3.5,-1.3262599469496021
BBNI,2019,Q1,218.55,43.01,1.54,6084.19,5488133000000.0,0.51,3.59,-1085811000000.0,-58.22,5.1,17.5,3.5,7.1022727272727275
BBNI,2018,Q4,191.82,45.88,1.52,5795.42,5502087000000.0,0.44,3.31,-426152000000.0,-22.85,5.3,15.6,3.5,18.51851851851852
BBNI,2018,Q3,214.56,34.49,1.36,5459.87,5350990000000.0,0.52,3.93,5196499000000.0,278.65,5.3,15.6,3.5,4.2105263157894735
BBNI,2018,Q2,203.28,34.68,1.34,5258.65,5072529000000.0,0.52,3.87,565858000000.0,30.34,5.3,15.6,3.5,-18.33810888252149
BBNI,2018,Q1,195.5,44.37,1.67,5189.66,4875087000000.0,0.52,3.77,-11555479000000.0,-619.64,5.3,15.6,3.5,-11.868686868686869
BBNI,2017,Q4,185.5,53.37,1.87,5286.83,0.0,0.49,3.51,16773888000000.0,899.47,5.1,17.1,4.0,32.0
BBNI,2017,Q3,200.75,36.86,1.45,5098.77,0.0,0.56,3.94,3852490000000.0,206.58,5.1,17.1,4.0,13.636363636363635
BBNI,2017,Q2,170.89,38.62,1.35,4874.58,0.0,0.5,3.51,991124000000.0,53.15,5.1,17.1,4.0,3.125
BBNI,2017,Q1,173.02,37.42,1.38,4684.35,0.0,0.52,3.69,10060825000000.0,539.49,5.1,17.1,4.0,15.837104072398189
BBNI,2016,Q4,194.21,28.45,1.18,4673.65,0.0,0.6,4.16,-7875178000000.0,-422.29,5.1,21.4,4.0,-1.3392857142857142
BBNI,2016,Q3,179.4,30.94,1.22,4550.26,0.0,0.59,3.94,28280708000000.0,1516.5,5.1,21.4,4.0,7.177033492822966
BBNI,2016,Q2,74.99,69.34,1.2,4346.83,0.0,0.26,1.73,-8119968000000.0,-435.42,5.1,21.4,4.0,2.450980392156863
BBNI,2016,Q1,159.41,32.62,1.24,4193.69,0.0,0.58,3.8,964980000000.0,51.75,5.1,21.4,4.0,2.2044088176352705
BBNI,2015,Q4,164.55,30.33,1.22,4097.6,0.0,0.6,4.02,6086988000000.0,326.4,5.2,17.1,4.0,19.664268585131893
BBNI,2015,Q3,191.33,21.61,1.25,3306.79,0.0,0.78,5.79,1041512000000.0,55.85,5.2,17.1,4.0,-21.32075471698113
BBNI,2015,Q2,-20.75,-255.42,1.67,3168.84,0.0,-0.09,-0.65,10005608000000.0,536.53,5.2,17.1,4.0,-26.89655172413793
BBNI,2015,Q1,151.05,47.83,2.25,3212.54,0.0,0.69,4.7,4200396000000.0,225.24,5.2,17.1,4.0,18.852459016393443
BBRI,2024,Q3,101.37,48.83,2.32,2133.69,20770916000000.0,0.78,4.75,9678047000000.0,63.86,5.0,17.1,2.5,7.343412526997841
BBRI,2024,Q2,91.16,50.46,2.28,2018.33,19836170000000.0,0.7,4.52,-72198312000000.0,-476.37,5.0,17.1,2.5,-22.833333333333332
BBRI,2024,Q1,104.81,57.72,3.13,1933.22,21329281000000.0,0.8,5.42,47265794000000.0,311.86,5.0,17.1,2.5,4.8034934497816595
BBRI,2023,Q4,106.28,53.87,2.79,2054.4,21700917000000.0,0.82,5.17,67968578000000.0,448.46,4.9,17.5,3.0,9.047619047619047
BBRI,2023,Q3,96.14,54.35,2.58,2022.98,21617274000000.0,0.79,4.75,-21991303000000.0,-145.1,4.9,17.5,3.0,-4.545454545454546
BBRI,2023,Q2,91.84,59.07,2.8,1936.66,18476108000000.0,0.77,4.74,-31562372000000.0,-208.25,4.9,17.5,3.0,15.30398322851153
BBRI,2023,Q1,102.28,46.25,2.56,1844.72,20640811000000.0,0.85,5.54,-27563653000000.0,-181.87,4.9,17.5,3.0,-2.8513238289205702
BBRI,2022,Q4,79.27,62.32,2.5,1974.77,16191600000000.0,0.64,4.01,99819321000000.0,658.62,5.2,15.5,3.0,9.11111111111111
BBRI,2022,Q3,94.81,47.36,2.29,1956.85,19013262000000.0,0.85,4.85,6732208000000.0,44.42,5.2,15.5,3.0,8.433734939759036
BBRI,2022,Q2,83.26,49.84,2.23,1864.49,16576681000000.0,0.76,4.47,15425479000000.0,101.78,5.2,15.5,3.0,-11.513859275053305
BBRI,2022,Q1,80.28,58.05,2.59,1796.49,16139299000000.0,0.74,4.47,-35009236000000.0,-230.99,5.2,15.5,3.0,13.834951456310678
BBRI,2021,Q4,77.93,52.74,2.16,1905.1,9855511000000.0,0.7,4.09,13960639000000.0,92.11,3.7,17.9,3.0,7.012987012987012
BBRI,2021,Q3,44.76,86.01,2.1,1829.55,14654853000000.0,0.42,2.45,-140686000000.0,-0.93,3.7,17.9,3.0,7.489055659787361
BBRI,2021,Q2,45.78,86.06,2.47,1597.02,8707326000000.0,0.39,2.87,45675431000000.0,370.3,3.7,17.9,3.0,-9.425259452570245
BBRI,2021,Q1,55.34,79.51,2.83,1553.55,10999883000000.0,0.48,3.56,-35161126000000.0,-285.06,3.7,17.9,3.0,4.316721359909673
BBRI,2020,Q4,36.8,113.32,2.61,1600.2,9504637000000.0,0.3,2.3,37693948000000.0,305.6,-2.2,18.4,3.0,34.951442485689064
BBRI,2020,Q3,31.92,95.24,1.95,1558.35,5779588000000.0,0.27,2.05,63660529000000.0,516.11,-2.2,18.4,3.0,1.6445999587493012
BBRI,2020,Q2,16.34,185.43,2.02,1503.24,6215929000000.0,0.15,1.09,9670062000000.0,78.4,-2.2,18.4,3.0,0.9965939656180556
BBRI,2020,Q1,66.18,45.63,2.1,1437.13,10553533000000.0,0.6,4.6,-47464386000000.0,-384.81,-2.2,18.4,3.0,-31.590802839049676
BBRI,2019,Q4,77.77,56.58,2.63,1672.72,12839117000000.0,0.68,4.65,70463595000000.0,571.27,5.1,17.5,3.5,6.796087990836734
BBRI,2019,Q3,69.85,58.98,2.58,1598.0,11591295000000.0,0.66,4.37,17106405000000.0,138.69,5.1,17.5,3.5,-6.363611363198856
BBRI,2019,Q2,64.86,67.22,2.85,1528.26,10160796000000.0,0.62,4.24,-14690190000000.0,-119.1,5.1,17.5,3.5,6.280207356313279
BBRI,2019,Q1,66.19,62.25,2.64,1561.23,10574354000000.0,0.64,4.24,-31992096000000.0,-259.37,5.1,17.5,3.5,13.114552088530376
BBRI,2018,Q4,71.99,50.84,2.47,1483.37,12468348000000.0,0.68,4.85,69597421000000.0,564.25,5.3,15.6,3.5,16.19051610041939
BBRI,2018,Q3,69.61,45.25,2.24,1405.01,11838070000000.0,0.73,4.95,-1248932000000.0,-10.13,5.3,15.6,3.5,8.9965476947203
BBRI,2018,Q2,60.68,46.8,2.13,1335.64,9739027000000.0,0.65,4.54,-3973737000000.0,-32.22,5.3,15.6,3.5,-17.428404405109127
BBRI,2018,Q1,60.0,60.0,2.77,1297.34,9545749000000.0,0.66,4.62,-8935075000000.0,-72.44,5.3,15.6,3.5,-3.8461422229475093
BBRI,2017,Q4,68.82,52.89,2.69,1351.88,0.0,0.75,5.09,37596879000000.0,304.81,5.1,17.1,4.0,19.149005120228157
BBRI,2017,Q3,287.22,53.18,2.38,6406.17,0.0,0.68,4.48,-11640140000000.0,-471.85,5.1,17.1,4.0,1.832995383594335
BBRI,2017,Q2,274.71,55.52,2.5,6091.06,0.0,0.66,4.51,36387320000000.0,1475.01,5.1,17.1,4.0,15.607129988766658
BBRI,2017,Q1,269.39,48.17,2.23,5824.51,0.0,0.67,4.63,-25051297000000.0,-1015.49,5.1,17.1,4.0,11.134927850981544
BBRI,2016,Q4,293.68,39.75,1.97,5935.4,0.0,0.72,4.95,31995017000000.0,1296.96,5.1,21.4,4.0,-4.303154895543105
BBRI,2016,Q3,274.65,44.41,2.14,5699.61,0.0,0.73,4.82,-562289000000.0,-22.79,5.1,21.4,4.0,11.92665179787867
BBRI,2016,Q2,240.38,44.92,2.0,5405.57,0.0,0.65,4.45,12795665000000.0,518.69,5.1,21.4,4.0,-3.5400168409985953
BBRI,2016,Q1,253.17,45.12,2.5,4561.25,0.0,0.72,5.55,-26110632000000.0,-1058.43,5.1,21.4,4.0,-1.0942404344225782
BBRI,2015,Q4,282.98,40.37,2.5,4573.84,0.0,0.79,6.19,27930297000000.0,1132.19,5.2,17.1,4.0,30.945446751642137
BBRI,2015,Q3,262.31,32.98,1.99,4355.87,0.0,0.81,6.02,9438670000000.0,382.61,5.2,17.1,4.0,-15.700476673805264
BBRI,2015,Q2,235.21,43.99,2.5,4135.48,0.0,0.75,5.69,-37260635000000.0,-1510.41,5.2,17.1,4.0,-22.03356825310016
BBRI,2015,Q1,249.03,53.3,3.41,3888.17,0.0,0.76,6.4,42151178000000.0,1708.66,5.2,17.1,4.0,13.94802067842221
BBTN,2024,Q3,41.36,35.06,0.64,2280.64,928097000000.0,0.13,1.81,-529372000000.0,-37.72,5.0,17.1,2.5,14.173228346456693
BBTN,2024,Q2,45.72,27.67,0.57,2211.18,948459000000.0,0.14,2.07,-5589859000000.0,-398.3,5.0,17.1,2.5,-18.327974276527332
BBTN,2024,Q1,61.29,25.37,0.71,2178.06,1320460000000.0,0.19,2.81,-13320978000000.0,-949.16,5.0,17.1,2.5,24.4
BBTN,2023,Q4,84.67,14.76,0.58,2171.74,1691831000000.0,0.27,3.9,15257017000000.0,1087.11,4.9,17.5,3.0,2.459016393442623
BBTN,2023,Q3,59.73,20.43,0.59,2070.19,1564243000000.0,0.2,2.89,4182618000000.0,298.03,4.9,17.5,3.0,-7.575757575757576
BBTN,2023,Q2,47.99,27.51,0.65,2023.22,1039088000000.0,0.17,2.37,-8904968000000.0,-634.51,4.9,17.5,3.0,7.317073170731707
BBTN,2023,Q1,57.07,21.46,0.62,1968.33,1294711000000.0,0.2,2.9,-6213804000000.0,-442.75,4.9,17.5,3.0,-8.550185873605948
BBTN,2022,Q4,72.74,18.56,0.55,2446.59,1121575000000.0,0.19,2.97,8364682000000.0,789.87,5.2,15.5,3.0,1.9495482384330867
BBTN,2022,Q3,75.91,19.56,0.73,2039.36,1130068000000.0,0.21,3.72,925446000000.0,87.39,5.2,15.5,3.0,2.0616881861011938
BBTN,2022,Q2,65.77,22.12,0.73,1981.63,1100319000000.0,0.18,3.32,3201250000000.0,302.29,5.2,15.5,3.0,-15.160047518721969
BBTN,2022,Q1,73.13,23.45,0.85,2028.64,1091901000000.0,0.21,3.6,-12268769000000.0,-1158.52,5.2,15.5,3.0,-0.8673077673819508
BBTN,2021,Q4,81.29,21.28,0.86,2021.4,1054917000000.0,0.23,4.02,4027327000000.0,380.3,3.7,17.9,3.0,23.131524342858974
BBTN,2021,Q3,56.22,25.26,0.73,1942.9,974284000000.0,0.16,2.89,-11267378000000.0,-1063.96,3.7,17.9,3.0,1.8115823817292036
